checkpoint,sample_id,true_label,conv_early_2_norm,conv_early_2_std,conv_early_2_nonzero_frac,conv_mid_2_norm,conv_mid_2_std,conv_mid_2_nonzero_frac,conv_final_2_norm,conv_final_2_std,conv_final_2_nonzero_frac,penult_norm,penult_n_active,is_zero_vector,p_nhs,p_hs,logit_nhs,pred_label,unit_0,unit_1,unit_2,unit_3,unit_4,unit_5,unit_6,unit_7,unit_8,unit_9,unit_10,unit_11,unit_12,unit_13,unit_14,unit_15
OLD,NNHSCAD51100.png3,NHS,171.08412170410156,0.1902386099100113,1.0,654.4273681640625,1.189258337020874,1.0,352.7465515136719,1.9552024602890015,1.0,34.06475067138672,8,False,1.0,0.0,50.0,1,0.0,0.0,0.0,3.395275115966797,3.021453857421875,0.8535839915275574,0.0,0.0,7.501836776733398,0.0,13.159757614135742,0.0,0.0,20.114370346069336,13.716201782226562,17.800079345703125
OLD,NNHSCAD51100.png4,NHS,177.2374267578125,0.19704796373844147,1.0,663.8512573242188,1.2064164876937866,1.0,346.40460205078125,1.8719277381896973,1.0,22.16579818725586,6,False,0.9999829530715942,1.704692840576172e-05,10.979523475545129,1,0.0,0.0,0.0,2.558211088180542,7.205944061279297,0.0,0.0,0.0,13.445592880249023,0.0,5.244537830352783,0.0,0.0,7.5733418464660645,0.0,12.930887222290039
OLD,NNHSCAD51100.png6,NHS,179.68589782714844,0.1997624635696411,1.0,665.1409912109375,1.2087173461914062,1.0,370.147705078125,2.024742841720581,1.0,25.973623275756836,7,False,0.9999974370002747,2.562999725341797e-06,12.874329654742114,1,0.0,0.0,0.0,0.9509211778640747,1.7095707654953003,0.0,0.0,0.0,3.4101579189300537,0.0,9.875821113586426,0.0,0.0,15.052037239074707,9.277337074279785,15.779999732971191
OLD,NNHSCAD51100.png7,NHS,165.31744384765625,0.18385016918182373,1.0,648.52783203125,1.1784465312957764,1.0,320.9255065917969,1.7573041915893555,1.0,23.56756019592285,6,False,0.9999880790710449,1.1920928955078125e-05,11.337203045890641,1,0.0,0.0,0.0,1.0956270694732666,7.852589130401611,0.0,0.0,0.0,14.854930877685547,0.0,4.568076133728027,0.0,0.0,7.401766300201416,0.0,14.008708000183105
OLD,NNHSCAD51100.png8,NHS,148.39486694335938,0.1651015281677246,1.0,626.5181274414062,1.138039469718933,1.0,297.7357482910156,1.671270728111267,1.0,24.79718589782715,6,False,0.999997079372406,2.9206275939941406e-06,12.743709114696202,1,0.0,0.0,0.0,0.0,5.249123573303223,0.0,0.0,0.0,10.04368782043457,0.0,4.9435625076293945,0.0,0.0,12.063389778137207,8.151390075683594,15.813353538513184
OLD,NNHSCAD51100.png9,NHS,167.30746459960938,0.18606036901474,1.0,649.0633544921875,1.1793667078018188,1.0,332.13995361328125,1.8318361043930054,1.0,21.066043853759766,6,False,0.9999579191207886,4.208087921142578e-05,10.07587501418081,1,0.0,0.0,0.0,0.0,0.2787625789642334,0.0,0.0,0.0,3.6639153957366943,0.0,5.463769435882568,0.0,0.0,9.354292869567871,7.838484287261963,15.858084678649902
OLD,NNHSCAD51101.png1,NHS,171.90000915527344,0.1911494880914688,1.0,652.9036865234375,1.1863372325897217,1.0,347.9100646972656,1.8965346813201904,1.0,28.71775245666504,7,False,0.9999998211860657,1.7881393432617188e-07,15.536919865956627,1,0.0,0.0,0.0,4.029571533203125,6.837307929992676,0.0,0.0,0.0,12.199610710144043,0.0,4.514089584350586,0.0,0.0,8.03569221496582,14.245543479919434,18.027969360351562
OLD,NNHSCAD51101.png2,NHS,166.92166137695312,0.18563313782215118,1.0,646.1940307617188,1.1741262674331665,1.0,330.59295654296875,1.8138060569763184,1.0,19.37397575378418,6,False,0.9998254179954529,0.00017458200454711914,8.652941389365195,1,0.0,0.0,0.0,0.0,4.534071445465088,0.0,0.0,0.0,4.566864967346191,0.0,2.7568984031677246,0.0,0.0,8.494845390319824,6.587132930755615,14.518391609191895
OLD,NNHSCAD51101.png3,NHS,203.38002014160156,0.22594135999679565,1.0,701.2228393554688,1.274681806564331,1.0,415.64764404296875,2.199348211288452,1.0,9.382697105407715,5,False,0.9717185497283936,0.028281450271606445,3.5368600823357643,1,0.0,0.0,0.0,0.0,0.03046865016222,0.0,0.0,0.0,0.0,0.0,2.1621665954589844,0.0,0.0,0.47050032019615173,4.218654632568359,8.083358764648438
OLD,NNHSCAD51101.png4,NHS,149.0779266357422,0.16586115956306458,1.0,621.7369995117188,1.1293359994888306,1.0,304.4385986328125,1.7066971063613892,1.0,24.681774139404297,7,False,0.9999972581863403,2.7418136596679688e-06,12.806888195132174,1,0.0,0.0,0.0,0.4848063588142395,2.7068545818328857,0.0,0.0,0.0,9.439607620239258,0.0,3.409672498703003,0.0,0.0,6.93274450302124,12.350850105285645,17.328857421875
OLD,NNHSCAD51101.png6,NHS,220.78945922851562,0.24512971937656403,1.0,727.0201416015625,1.3221046924591064,1.0,442.8688659667969,2.3011562824249268,1.0,1.4379938840866089,3,False,0.5088627338409424,0.4911372661590576,0.03545464886635838,1,0.0,0.0,0.0,0.0,0.9680370092391968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6020931601524353,0.876478374004364
OLD,NNHSCAD51101.png7,NHS,154.44537353515625,0.17180894315242767,1.0,633.232177734375,1.150362253189087,1.0,344.0914001464844,1.9371559619903564,1.0,23.305692672729492,6,False,0.9999839067459106,1.609325408935547e-05,11.037094281056724,1,0.0,0.0,0.0,3.303717851638794,0.0,0.0,0.0,0.0,7.031362056732178,0.0,0.38624876737594604,0.0,0.0,5.693633079528809,15.383077621459961,14.614887237548828
OLD,NNHSCAD51101.png8,NHS,213.73422241210938,0.237357497215271,1.0,718.905029296875,1.3071407079696655,1.0,435.3351745605469,2.2642812728881836,1.0,15.105005264282227,5,False,0.9988382458686829,0.0011617541313171387,6.75666180439928,1,0.0,0.0,0.0,0.0,2.2000157833099365,0.0,0.0,0.0,0.0,0.0,4.907868385314941,0.0,0.0,4.890082359313965,8.032182693481445,10.526398658752441
OLD,NNHSCAD51101.png9,NHS,247.3035125732422,0.27428585290908813,1.0,773.9345703125,1.4080173969268799,1.0,507.6915283203125,2.5793955326080322,1.0,0.0,0,True,0.4175189733505249,0.5824810266494751,-0.33296662422451984,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OLD,NNHSCAD51102.png1,NHS,191.87823486328125,0.21323640644550323,1.0,685.759521484375,1.2465059757232666,1.0,372.3942565917969,1.9991850852966309,1.0,14.969386100769043,3,False,0.9863813519477844,0.013618648052215576,4.282603012666299,1,0.0,0.0,0.0,0.0,0.2905462086200714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.289438247680664,14.000712394714355
OLD,NNHSCAD51102.png2,NHS,171.18685913085938,0.1903538703918457,1.0,658.5897827148438,1.1968508958816528,1.0,332.7589416503906,1.824156641960144,1.0,16.695589065551758,6,False,0.9991946220397949,0.0008053779602050781,7.12339317249978,1,0.0,0.0,0.0,0.0,2.2894175052642822,0.0,0.0,0.0,6.569652557373047,0.0,0.9472818970680237,0.0,0.0,9.362585067749023,2.8192999362945557,11.568800926208496
OLD,NNHSCAD51102.png3,NHS,128.63473510742188,0.14316414296627045,1.0,591.2254028320312,1.0733718872070312,1.0,260.4681701660156,1.4583063125610352,1.0,16.064624786376953,4,False,0.9986984133720398,0.001301586627960205,6.6428688412247485,1,0.0,0.0,0.0,0.0,2.751101493835449,0.0,0.0,0.0,9.810600280761719,0.0,0.0,0.0,0.0,5.995707035064697,0.0,10.876913070678711
OLD,NNHSCAD51102.png4,NHS,187.54005432128906,0.2084507942199707,1.0,676.4486083984375,1.2292962074279785,1.0,375.941162109375,2.0186774730682373,1.0,10.405503273010254,4,False,0.972598135471344,0.027401864528656006,3.5693599213419316,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5106157660484314,0.0,0.0,2.47483491897583,5.31112813949585,8.583756446838379
OLD,NNHSCAD51102.png6,NHS,128.63473510742188,0.14316414296627045,1.0,591.2254028320312,1.0733718872070312,1.0,260.4681701660156,1.4583063125610352,1.0,16.064624786376953,4,False,0.9986984133720398,0.001301586627960205,6.6428688412247485,1,0.0,0.0,0.0,0.0,2.751101493835449,0.0,0.0,0.0,9.810600280761719,0.0,0.0,0.0,0.0,5.995707035064697,0.0,10.876913070678711
OLD,NNHSCAD51102.png7,NHS,173.7501220703125,0.1931920200586319,1.0,659.8235473632812,1.1990281343460083,1.0,342.6383972167969,1.8703570365905762,1.0,10.402414321899414,4,False,0.9486975073814392,0.05130249261856079,2.9173506589388927,1,0.0,0.0,0.0,0.0,0.2625095248222351,0.0,0.0,0.0,0.0,0.0,1.5618467330932617,0.0,0.0,6.1481804847717285,0.0,8.240256309509277
OLD,NNHSCAD51102.png8,NHS,196.1610870361328,0.21796740591526031,1.0,694.0724487304688,1.2617549896240234,1.0,372.5731506347656,1.979990005493164,1.0,18.902536392211914,6,False,0.9998836517333984,0.0001163482666015625,9.058806211430063,1,0.0,0.0,0.0,0.0,4.165120601654053,0.0,0.0,0.0,5.62585973739624,0.0,3.2266621589660645,0.0,0.0,7.897297382354736,6.898928642272949,13.708883285522461
OLD,NNHSCAD51102.png9,NHS,128.63473510742188,0.14316414296627045,1.0,591.2254028320312,1.0733718872070312,1.0,260.4681701660156,1.4583063125610352,1.0,16.064624786376953,4,False,0.9986984133720398,0.001301586627960205,6.6428688412247485,1,0.0,0.0,0.0,0.0,2.751101493835449,0.0,0.0,0.0,9.810600280761719,0.0,0.0,0.0,0.0,5.995707035064697,0.0,10.876913070678711
OLD,NNHSCAD51103.png1,NHS,193.96043395996094,0.21553149819374084,1.0,690.3973999023438,1.2549901008605957,1.0,375.3982238769531,1.994636058807373,1.0,30.228086471557617,8,False,1.0,0.0,50.0,1,0.0,0.0,0.0,8.612956047058105,4.574097156524658,2.8130059242248535,0.0,0.0,16.60245704650879,0.0,7.507768630981445,0.0,0.0,8.876543045043945,9.846492767333984,17.405868530273438
OLD,NNHSCAD51103.png2,NHS,210.14683532714844,0.23340483009815216,1.0,712.431396484375,1.2953306436538696,1.0,407.45257568359375,2.1312215328216553,1.0,5.607092380523682,4,False,0.7427623867988586,0.25723761320114136,1.0603759684126486,1,0.0,0.0,0.0,0.0,3.637450695037842,0.0,0.0,0.0,0.46850502490997314,0.0,0.0,0.0,0.0,0.0,0.9393606781959534,4.136005878448486
OLD,NNHSCAD51103.png3,NHS,180.56178283691406,0.2007298320531845,1.0,668.8599243164062,1.215371012687683,1.0,368.6867980957031,1.9837929010391235,1.0,6.571439743041992,2,False,0.7593167424201965,0.24068325757980347,1.148937220624536,1,0.0,0.0,0.0,0.0,0.8643856048583984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.514342784881592
OLD,NNHSCAD51103.png4,NHS,186.64442443847656,0.2074463814496994,1.0,677.7265625,1.23186194896698,1.0,357.7259216308594,1.9118785858154297,1.0,19.18310546875,7,False,0.9998951554298401,0.00010484457015991211,9.162926738634393,1,0.0,0.0,0.0,4.278752326965332,4.317339897155762,0.0,0.0,0.0,10.188898086547852,0.0,3.7140190601348877,0.0,0.0,9.222257614135742,0.034799858927726746,11.330735206604004
OLD,NNHSCAD51103.png6,NHS,170.433837890625,0.18953152000904083,1.0,653.8845825195312,1.1878635883331299,1.0,350.2524108886719,1.914462685585022,1.0,12.124038696289062,4,False,0.9798385500907898,0.020161449909210205,3.8836154525706306,1,0.0,0.0,0.0,0.0,0.25139880180358887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.032569885253906,5.066157341003418,10.247025489807129
OLD,NNHSCAD51103.png7,NHS,193.23548889160156,0.2147321105003357,1.0,685.2025756835938,1.2455511093139648,1.0,370.057373046875,1.9587037563323975,1.0,18.961933135986328,7,False,0.9999420642852783,5.793571472167969e-05,9.756118591585189,1,0.0,0.0,0.0,3.951152801513672,5.2566986083984375,2.0828561782836914,0.0,0.0,10.184274673461914,0.0,3.9480514526367188,0.0,0.0,10.543749809265137,0.0,9.02745246887207
OLD,NNHSCAD51103.png8,NHS,215.47679138183594,0.23927147686481476,1.0,719.2326049804688,1.3075422048568726,1.0,436.9765930175781,2.24238920211792,1.0,4.354697227478027,4,False,0.7569345831871033,0.24306541681289673,1.135946221731567,1,0.0,0.0,0.0,0.0,1.9377243518829346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3868203163146973,3.074054002761841,1.9584521055221558
OLD,NNHSCAD51103.png9,NHS,179.49790954589844,0.19956116378307343,1.0,665.8436279296875,1.2097448110580444,1.0,366.49786376953125,1.9768166542053223,1.0,20.14775276184082,6,False,0.9997349381446838,0.0002650618553161621,8.235282245937572,1,0.0,0.0,0.0,0.0,3.7691526412963867,0.0,0.0,0.0,0.4901021420955658,0.0,3.8142623901367188,0.0,0.0,9.09133529663086,8.849564552307129,14.695900917053223
OLD,NNHSCAD51104.png1,NHS,171.12461853027344,0.19028523564338684,1.0,653.5924072265625,1.1877455711364746,1.0,328.9468994140625,1.8080941438674927,1.0,23.959285736083984,6,False,0.9999920129776001,7.987022399902344e-06,11.73768454643348,1,0.0,0.0,0.0,0.0,6.128331184387207,0.0,0.0,0.0,7.479226112365723,0.0,4.0811333656311035,0.0,0.0,7.638925552368164,9.759917259216309,17.614973068237305
OLD,NNHSCAD51104.png2,NHS,86.30277252197266,0.09609942883253098,1.0,554.4996337890625,1.0061142444610596,1.0,200.65187072753906,1.1748420000076294,1.0,33.93308639526367,9,False,1.0,0.0,50.0,1,0.0,0.0,0.0,0.15984825789928436,8.789840698242188,3.0889482498168945,0.11541445553302765,0.0,19.51515769958496,0.0,6.16773796081543,0.0,0.0,11.60582447052002,10.530204772949219,20.003746032714844
OLD,NNHSCAD51104.png3,NHS,121.4203872680664,0.13515891134738922,1.0,592.1278076171875,1.0750402212142944,1.0,258.46258544921875,1.4839991331100464,1.0,22.68239402770996,7,False,0.9999716281890869,2.8371810913085938e-05,10.470086106993866,1,0.0,0.0,0.0,0.0,5.031131744384766,0.3976234495639801,0.0,0.0,9.932255744934082,0.0,2.6509881019592285,0.0,0.0,12.381759643554688,3.20927357673645,14.823486328125
OLD,NNHSCAD51104.png4,NHS,180.27096557617188,0.2004033923149109,1.0,667.3221435546875,1.2128703594207764,1.0,349.6551513671875,1.8992081880569458,1.0,25.38671875,6,False,0.9999962449073792,3.7550926208496094e-06,12.492393851947483,1,0.0,0.0,0.0,0.0,8.10476303100586,0.0,0.0,0.0,8.749434471130371,0.0,4.8936991691589355,0.0,0.0,7.1904988288879395,8.951379776000977,18.613622665405273
OLD,NNHSCAD51104.png6,NHS,121.4203872680664,0.13515891134738922,1.0,592.1278076171875,1.0750402212142944,1.0,258.46258544921875,1.4839991331100464,1.0,22.68239402770996,7,False,0.9999716281890869,2.8371810913085938e-05,10.470086106993866,1,0.0,0.0,0.0,0.0,5.031131744384766,0.3976234495639801,0.0,0.0,9.932255744934082,0.0,2.6509881019592285,0.0,0.0,12.381759643554688,3.20927357673645,14.823486328125
OLD,NNHSCAD51104.png7,NHS,187.75509643554688,0.20867542922496796,1.0,678.9375610351562,1.2341666221618652,1.0,362.88629150390625,1.9555308818817139,1.0,25.681903839111328,6,False,0.9999973773956299,2.6226043701171875e-06,12.851340076912617,1,0.0,0.0,0.0,0.0,9.52766227722168,0.0,0.0,0.0,9.938176155090332,0.0,5.491130828857422,0.0,0.0,7.196460247039795,8.360679626464844,17.837430953979492
OLD,NNHSCAD51104.png8,NHS,86.30277252197266,0.09609942883253098,1.0,554.4996337890625,1.0061142444610596,1.0,200.65187072753906,1.1748420000076294,1.0,33.93308639526367,9,False,1.0,0.0,50.0,1,0.0,0.0,0.0,0.15984825789928436,8.789840698242188,3.0889482498168945,0.11541445553302765,0.0,19.51515769958496,0.0,6.16773796081543,0.0,0.0,11.60582447052002,10.530204772949219,20.003746032714844
OLD,NNHSCAD51104.png9,NHS,121.4203872680664,0.13515891134738922,1.0,592.1278076171875,1.0750402212142944,1.0,258.46258544921875,1.4839991331100464,1.0,22.68239402770996,7,False,0.9999716281890869,2.8371810913085938e-05,10.470086106993866,1,0.0,0.0,0.0,0.0,5.031131744384766,0.3976234495639801,0.0,0.0,9.932255744934082,0.0,2.6509881019592285,0.0,0.0,12.381759643554688,3.20927357673645,14.823486328125
OLD,NNHSCAD51105.png1,NHS,163.978759765625,0.18237322568893433,1.0,639.8787231445312,1.1626085042953491,1.0,313.9235534667969,1.7265104055404663,1.0,7.593383312225342,5,False,0.9604060053825378,0.03959399461746216,3.188678661642881,1,0.0,0.0,0.0,0.0,0.16302403807640076,0.0,0.0,0.0,4.648789405822754,0.0,0.0,0.0,0.0,3.874474048614502,0.882469117641449,4.497927665710449
OLD,NNHSCAD51105.png2,NHS,151.9557342529297,0.16904893517494202,1.0,619.9765014648438,1.1256695985794067,1.0,320.25628662109375,1.746683120727539,1.0,28.13818359375,8,False,0.9999995827674866,4.172325134277344e-07,14.689621767150774,1,0.0,0.0,0.0,5.028210639953613,6.32436990737915,0.9374116063117981,0.0,0.0,14.160547256469727,0.0,6.226760387420654,0.0,0.0,13.095459938049316,2.2031443119049072,17.605667114257812
OLD,NNHSCAD51105.png3,NHS,194.02557373046875,0.2156047821044922,1.0,676.5418701171875,1.2294639348983765,1.0,379.73333740234375,1.9977110624313354,1.0,0.0,0,True,0.4175189733505249,0.5824810266494751,-0.33296662422451984,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OLD,NNHSCAD51105.png4,NHS,177.78897094726562,0.19766110181808472,1.0,657.6907348632812,1.1951732635498047,1.0,341.2342529296875,1.842443823814392,1.0,5.507016658782959,4,False,0.8797019720077515,0.12029802799224854,1.989610951508836,1,0.0,0.0,0.0,0.0,0.5958094000816345,0.0,0.0,0.0,2.942243814468384,0.0,0.0,0.0,0.0,2.2259724140167236,0.0,4.0448102951049805
OLD,NNHSCAD51105.png6,NHS,193.54832458496094,0.21509523689746857,1.0,674.865966796875,1.2259336709976196,1.0,394.01043701171875,2.0733349323272705,1.0,17.90414047241211,6,False,0.9999324679374695,6.753206253051758e-05,9.602840538067758,1,0.0,0.0,0.0,0.0,1.0000290870666504,0.0,0.0,0.0,4.746447563171387,0.0,5.197463035583496,0.0,0.0,7.256295204162598,10.605671882629395,10.24117660522461
OLD,NNHSCAD51105.png7,NHS,199.5986328125,0.22175849974155426,1.0,693.3101806640625,1.2603870630264282,1.0,385.63555908203125,2.0164623260498047,1.0,2.947422504425049,3,False,0.6584492325782776,0.3415507674217224,0.656391094603292,1,0.0,0.0,0.0,0.0,1.2088741064071655,0.0,0.0,0.0,1.1279994249343872,0.0,0.0,0.0,0.0,0.0,0.0,2.439987897872925
OLD,NNHSCAD51105.png8,NHS,197.33953857421875,0.21925993263721466,1.0,681.5303955078125,1.2385975122451782,1.0,396.398193359375,2.082594871520996,1.0,0.38680407404899597,1,False,0.42953094840049744,0.5704690515995026,-0.28376512433728435,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38680407404899597,0.0,0.0
OLD,NNHSCAD51105.png9,NHS,195.9215545654297,0.2176877111196518,1.0,686.593994140625,1.2481166124343872,1.0,387.7433776855469,2.0371437072753906,1.0,23.988262176513672,7,False,0.9999964237213135,3.5762786865234375e-06,12.541184194931505,1,0.0,0.0,0.0,0.1630266308784485,8.47537899017334,0.0,0.0,0.0,9.364349365234375,0.0,9.663641929626465,0.0,0.0,12.261038780212402,4.275562763214111,12.405141830444336
OLD,NNHSCAD51106.png1,NHS,215.8563232421875,0.23969854414463043,1.0,719.8935546875,1.3089410066604614,1.0,443.3908996582031,2.292449474334717,1.0,10.407269477844238,4,False,0.9662884473800659,0.03371155261993408,3.3556218030864486,1,0.0,0.0,0.0,0.0,0.7789393067359924,0.0,0.0,0.0,0.0,0.0,0.027645355090498924,0.0,0.0,0.0,8.250371932983398,6.295641899108887
OLD,NNHSCAD51106.png2,NHS,215.41595458984375,0.239207461476326,1.0,723.7391357421875,1.3159170150756836,1.0,454.2347412109375,2.3661768436431885,1.0,23.876792907714844,8,False,0.9999955296516418,4.470348358154297e-06,12.318039749544026,1,0.0,0.0,0.0,0.0742640346288681,5.992177963256836,0.250272661447525,0.0,0.0,4.870425224304199,0.0,6.541488170623779,0.0,0.0,6.918116569519043,15.477234840393066,13.424216270446777
OLD,NNHSCAD51106.png3,NHS,215.85134887695312,0.23966661095619202,1.0,717.4705200195312,1.304345726966858,1.0,449.85723876953125,2.31758713722229,1.0,8.79804801940918,3,False,0.939437985420227,0.06056201457977295,2.741613934182816,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016945313662290573,0.0,0.0,0.0,5.663054466247559,6.733139991760254
OLD,NNHSCAD51106.png4,NHS,223.80421447753906,0.24847742915153503,1.0,727.9932861328125,1.3230410814285278,1.0,490.7083435058594,2.472031354904175,1.0,2.344346046447754,1,False,0.4209476113319397,0.5790523886680603,-0.31888456747401883,0,0.0,0.0,0.0,0.0,2.344346046447754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OLD,NNHSCAD51106.png6,NHS,199.19793701171875,0.2213011085987091,1.0,693.0181274414062,1.25979745388031,1.0,408.05963134765625,2.1666347980499268,1.0,2.204191207885742,1,False,0.5415770411491394,0.4584229588508606,0.1666930810118863,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.204191207885742
OLD,NNHSCAD51106.png7,NHS,223.2383575439453,0.2478506714105606,1.0,732.3042602539062,1.331138253211975,1.0,472.30224609375,2.420391082763672,1.0,5.929202556610107,2,False,0.7296855449676514,0.27031445503234863,0.9930277514306158,1,0.0,0.0,0.0,0.0,1.1359552145004272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.819368362426758
OLD,NNHSCAD51106.png8,NHS,223.21839904785156,0.24783353507518768,1.0,732.602294921875,1.331595778465271,1.0,474.45831298828125,2.418463706970215,1.0,0.0,0,True,0.4175189733505249,0.5824810266494751,-0.33296662422451984,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OLD,NNHSCAD51106.png9,NHS,241.473388671875,0.2679170072078705,1.0,758.2562866210938,1.3784562349319458,1.0,506.1857604980469,2.5346426963806152,1.0,0.43421995639801025,1,False,0.4465180039405823,0.5534819960594177,-0.21474950229611683,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43421995639801025,0.0
OLD,NNHSCAD51107.png1,NHS,156.832275390625,0.17446045577526093,1.0,636.8561401367188,1.1569050550460815,1.0,313.3330383300781,1.740686058998108,1.0,26.84318733215332,7,False,0.9999990463256836,9.5367431640625e-07,13.862942657524135,1,0.0,0.0,0.0,2.018033504486084,3.4277396202087402,0.0,0.0,0.0,7.370821475982666,0.0,5.467637538909912,0.0,0.0,11.890366554260254,13.232634544372559,17.43638038635254
OLD,NNHSCAD51107.png2,NHS,209.3770294189453,0.23254826664924622,1.0,712.8165893554688,1.2961257696151733,1.0,401.9498596191406,2.1062042713165283,1.0,15.563313484191895,6,False,0.9985530376434326,0.0014469623565673828,6.536840836265411,1,0.0,0.0,0.0,0.0,3.706338405609131,0.0,0.0,0.0,2.832247257232666,0.0,0.6847228407859802,0.0,0.0,3.4949123859405518,9.786362648010254,10.583099365234375
OLD,NNHSCAD51107.png3,NHS,191.2399444580078,0.21252746880054474,1.0,689.2720336914062,1.2529596090316772,1.0,375.1962585449219,2.0129852294921875,1.0,31.313796997070312,8,False,0.9999999403953552,5.960464477539063e-08,16.63553227383404,1,0.0,0.0,0.0,0.48597609996795654,2.7013585567474365,0.7660236954689026,0.0,0.0,4.506646633148193,0.0,10.724835395812988,0.0,0.0,12.06440258026123,13.864200592041016,22.345821380615234
OLD,NNHSCAD51107.png4,NHS,181.6289520263672,0.20191732048988342,1.0,669.6908569335938,1.2168627977371216,1.0,362.7154846191406,1.9527077674865723,1.0,15.866523742675781,6,False,0.9997145533561707,0.0002854466438293457,8.1611699457046,1,0.0,0.0,0.0,0.0,3.3228166103363037,0.0,0.0,0.0,4.346425533294678,0.0,5.901394844055176,0.0,0.0,8.636890411376953,4.867990016937256,9.417770385742188
OLD,NNHSCAD51107.png6,NHS,191.2399444580078,0.21252746880054474,1.0,689.2720336914062,1.2529596090316772,1.0,375.1962585449219,2.0129852294921875,1.0,31.313796997070312,8,False,0.9999999403953552,5.960464477539063e-08,16.63553227383404,1,0.0,0.0,0.0,0.48597609996795654,2.7013585567474365,0.7660236954689026,0.0,0.0,4.506646633148193,0.0,10.724835395812988,0.0,0.0,12.06440258026123,13.864200592041016,22.345821380615234
OLD,NNHSCAD51107.png7,NHS,163.5054473876953,0.18184933066368103,1.0,644.6331787109375,1.1712239980697632,1.0,318.330322265625,1.7554054260253906,1.0,14.305477142333984,5,False,0.9958093166351318,0.004190683364868164,5.470691975218116,1,0.0,0.0,0.0,0.0,3.7402420043945312,0.0,0.0,0.0,4.5034260749816895,0.0,0.0,0.0,0.0,5.698358058929443,2.7820706367492676,11.40899658203125
OLD,NNHSCAD51107.png8,NHS,213.782470703125,0.23739416897296906,1.0,714.0628662109375,1.2981761693954468,1.0,430.4690246582031,2.2223429679870605,1.0,8.773640632629395,4,False,0.9605017900466919,0.039498209953308105,3.191200492625757,1,0.0,0.0,0.0,0.0,3.421154260635376,0.0,0.0,0.0,0.0,0.0,2.7220163345336914,0.0,0.0,0.0,3.3497018814086914,6.829538345336914
OLD,NNHSCAD51107.png9,NHS,191.2399444580078,0.21252746880054474,1.0,689.2720336914062,1.2529596090316772,1.0,375.1962585449219,2.0129852294921875,1.0,31.313796997070312,8,False,0.9999999403953552,5.960464477539063e-08,16.63553227383404,1,0.0,0.0,0.0,0.48597609996795654,2.7013585567474365,0.7660236954689026,0.0,0.0,4.506646633148193,0.0,10.724835395812988,0.0,0.0,12.06440258026123,13.864200592041016,22.345821380615234
OLD,NNHSCAD51108.png1,NHS,397.39044189453125,0.4372991621494293,1.0,998.2936401367188,1.8190251588821411,1.0,276.7940979003906,1.6376482248306274,1.0,33.88255310058594,8,False,1.0,0.0,50.0,1,0.0,0.0,0.0,3.913285970687866,7.198328018188477,4.109802722930908,0.0,0.0,19.58815574645996,0.0,8.0706205368042,0.0,0.0,12.19385814666748,8.74194622039795,19.750057220458984
OLD,NNHSCAD51108.png2,NHS,171.69569396972656,0.19091938436031342,1.0,654.98193359375,1.190212368965149,1.0,340.4462585449219,1.8883562088012695,1.0,26.24964141845703,8,False,0.9999991655349731,8.344650268554688e-07,13.996474169358054,1,0.0,0.0,0.0,4.915201663970947,4.22245979309082,1.0123679637908936,0.0,0.0,7.8507184982299805,0.0,8.869531631469727,0.0,0.0,15.580184936523438,5.714205265045166,15.176751136779785
OLD,NNHSCAD51108.png3,NHS,147.67050170898438,0.16430138051509857,1.0,622.9798583984375,1.1315562725067139,1.0,297.3098449707031,1.6680117845535278,1.0,19.805532455444336,6,False,0.9998563528060913,0.0001436471939086914,8.848006649441832,1,0.0,0.0,0.0,0.0,5.262279510498047,0.0,0.0,0.0,5.3019490242004395,0.0,6.111577987670898,0.0,0.0,9.167230606079102,1.1372250318527222,14.621014595031738
